5
102400
2
180
180
2020-03-27 21:15:50.290979,hao-us-east-1,48.282444790005684
2020-03-27 21:15:51.304452,hao-us-east-1,49.279767522995826
2020-03-27 21:15:52.252658,hao-us-east-1,50.145612493972294
2020-03-27 21:15:53.921872,hao-us-east-1,51.88166864099912
2020-03-27 21:15:53.934360,hao-us-east-1,51.871140696050134
2020-03-27 21:19:49.230311,hao-ap-southeast-2,53.15647378197173
2020-03-27 21:19:50.543228,hao-ap-southeast-2,54.50171446398599
2020-03-27 21:19:52.442190,hao-ap-southeast-2,56.34485803497955
2020-03-27 21:19:56.621953,hao-ap-southeast-2,60.49406309099868
2020-03-27 21:19:57.333973,hao-ap-southeast-2,61.27613362198463
2020-03-27 21:23:51.581272,hao-ap-northeast-1,52.138518270046916
2020-03-27 21:23:52.395793,hao-ap-northeast-1,52.9364687409834
2020-03-27 21:23:54.756930,hao-ap-northeast-1,55.232250653964
2020-03-27 21:23:55.854962,hao-ap-northeast-1,56.356452353007626
2020-03-27 21:23:56.724500,hao-ap-northeast-1,57.248111319961026
2020-03-27 21:27:50.322106,hao-eu-west-2,51.49087864800822
2020-03-27 21:27:51.515457,hao-eu-west-2,52.5827557570301
2020-03-27 21:27:52.186011,hao-eu-west-2,53.322571153985336
2020-03-27 21:27:52.235857,hao-eu-west-2,53.346194986021146
2020-03-27 21:27:52.245382,hao-eu-west-2,53.39767912001116
2020-03-27 21:31:45.997861,hao-sa-east-1,51.67968220700277
2020-03-27 21:31:50.663764,hao-sa-east-1,56.31369517103303
2020-03-27 21:31:50.743310,hao-sa-east-1,56.40923721098807
2020-03-27 21:31:51.359814,hao-sa-east-1,56.983620596001856
2020-03-27 21:31:53.693873,hao-sa-east-1,59.27895119797904
2020-03-27 21:35:46.580639,hao-ca-central-1,50.85769455000991
2020-03-27 21:35:47.901932,hao-ca-central-1,52.121709758008365
2020-03-27 21:35:49.496368,hao-ca-central-1,53.75746750400867
2020-03-27 21:35:49.513358,hao-ca-central-1,53.69549158302834
2020-03-27 21:35:52.704405,hao-ca-central-1,56.9500511920196
2020-03-27 21:39:45.575455,hao-us-west-1,50.835660742013715
2020-03-27 21:39:46.883346,hao-us-west-1,52.127335228957236
2020-03-27 21:39:47.842709,hao-us-west-1,53.04790706397034
2020-03-27 21:39:48.677771,hao-us-west-1,53.90600139903836
2020-03-27 21:39:48.690332,hao-us-west-1,53.896407245018054
2020-03-27 21:45:50.530983,hao-us-east-1,48.52706836699508
2020-03-27 21:45:51.906708,hao-us-east-1,49.799607691995334
2020-03-27 21:45:52.032462,hao-us-east-1,49.99680201394949
2020-03-27 21:45:53.820291,hao-us-east-1,51.80036920803832
2020-03-27 21:45:53.849868,hao-us-east-1,51.78835235198494
2020-03-27 21:49:47.218758,hao-ap-southeast-2,51.15932491904823
2020-03-27 21:49:51.492528,hao-ap-southeast-2,55.5198909129831
2020-03-27 21:49:57.878329,hao-ap-southeast-2,61.92206097196322
2020-03-27 21:49:58.140653,hao-ap-southeast-2,62.12557287700474
2020-03-27 21:50:02.860146,hao-ap-southeast-2,66.87147715402534
2020-03-27 21:53:55.541944,hao-ap-northeast-1,50.6262532940018
2020-03-27 21:53:58.302451,hao-ap-northeast-1,53.41919283301104
2020-03-27 21:53:59.337157,hao-ap-northeast-1,54.35945379396435
2020-03-27 21:53:59.353306,hao-ap-northeast-1,54.411815662053414
2020-03-27 21:53:59.882036,hao-ap-northeast-1,54.98242786200717
2020-03-27 21:57:56.927704,hao-eu-west-2,54.950286857027095
2020-03-27 21:57:57.783787,hao-eu-west-2,55.86483241600217
2020-03-27 21:57:58.585808,hao-eu-west-2,56.6347512039938
2020-03-27 21:57:58.656586,hao-eu-west-2,56.721230091003235
2020-03-27 21:57:58.941456,hao-eu-west-2,56.91849617898697
2020-03-27 22:01:54.401786,hao-sa-east-1,53.44161563500529
2020-03-27 22:01:56.333972,hao-sa-east-1,55.2776786449831
2020-03-27 22:01:56.346988,hao-sa-east-1,55.33264125295682
2020-03-27 22:01:56.955212,hao-sa-east-1,55.96295497502433
2020-03-27 22:01:57.930226,hao-sa-east-1,56.95388286100933
2020-03-27 22:05:50.935644,hao-ca-central-1,50.932052516029216
2020-03-27 22:05:53.124684,hao-ca-central-1,53.08937745500589
2020-03-27 22:05:53.134950,hao-ca-central-1,53.11535969900433
2020-03-27 22:05:53.758890,hao-ca-central-1,53.661488617945
2020-03-27 22:05:54.457646,hao-ca-central-1,54.39631977095269
2020-03-27 22:09:46.747944,hao-us-west-1,50.14993878098903
2020-03-27 22:09:47.315552,hao-us-west-1,50.749837674957234
2020-03-27 22:09:47.373603,hao-us-west-1,50.749221529986244
2020-03-27 22:09:47.587370,hao-us-west-1,50.92507772898534
2020-03-27 22:09:48.117822,hao-us-west-1,51.5357996620005
2020-03-27 22:13:39.583279,hao-us-east-1,49.25996952597052
2020-03-27 22:13:39.739908,hao-us-east-1,49.501030206040014
2020-03-27 22:13:39.935157,hao-us-east-1,49.71349295199616
2020-03-27 22:13:39.997493,hao-us-east-1,49.74190261296462
2020-03-27 22:13:41.689932,hao-us-east-1,51.40811409201706
2020-03-27 22:17:37.732318,hao-ap-southeast-2,53.976853405998554
2020-03-27 22:17:37.765774,hao-ap-southeast-2,53.984359581023455
2020-03-27 22:17:38.197669,hao-ap-southeast-2,54.37389775598422
2020-03-27 22:17:38.556992,hao-ap-southeast-2,54.8174299520324
2020-03-27 22:17:40.366172,hao-ap-southeast-2,56.643358322035056
2020-03-27 22:21:33.367647,hao-ap-northeast-1,50.89472964598099
2020-03-27 22:21:35.668335,hao-ap-northeast-1,53.133320355962496
2020-03-27 22:21:35.687124,hao-ap-northeast-1,53.11216916202102
2020-03-27 22:21:36.053912,hao-ap-northeast-1,53.56437736196676
2020-03-27 22:21:38.408044,hao-ap-northeast-1,55.902723798004445
2020-03-27 22:25:33.306790,hao-eu-west-2,52.787514267954975
2020-03-27 22:25:34.890855,hao-eu-west-2,54.35534986102721
2020-03-27 22:25:36.083088,hao-eu-west-2,55.4700713409693
2020-03-27 22:25:36.351704,hao-eu-west-2,55.77441718097543
2020-03-27 22:25:36.587570,hao-eu-west-2,56.0363475040067
2020-03-27 22:29:35.412670,hao-sa-east-1,56.62140879104845
2020-03-27 22:29:35.767014,hao-sa-east-1,57.0547653560061
2020-03-27 22:29:37.280859,hao-sa-east-1,58.58553787897108
2020-03-27 22:29:38.113073,hao-sa-east-1,59.38425700098742
2020-03-27 22:29:39.888350,hao-sa-east-1,61.129356157034636
2020-03-27 22:33:30.745567,hao-ca-central-1,48.71792847797042
2020-03-27 22:33:33.929520,hao-ca-central-1,51.83055454201531
2020-03-27 22:33:35.929733,hao-ca-central-1,53.9344348909799
2020-03-27 22:33:35.973863,hao-ca-central-1,53.96206751203863
2020-03-27 22:33:35.990746,hao-ca-central-1,53.93719435198
2020-03-27 22:37:29.213326,hao-us-west-1,51.05899678799324
2020-03-27 22:37:29.311813,hao-us-west-1,51.19560369098326
2020-03-27 22:37:29.335617,hao-us-west-1,51.23765184200602
